Fecha,Valor
2023-03-21T00:00:00,24.6993
2023-03-22T00:00:00,24.6997
2023-03-23T00:00:00,24.7006
2023-03-24T00:00:00,24.7016
2023-03-27T00:00:00,24.7025
2023-03-28T00:00:00,24.7031
2023-03-29T00:00:00,24.7037
2023-03-30T00:00:00,24.7035
2023-03-31T00:00:00,24.7034
2023-04-03T00:00:00,24.7032
2023-04-04T00:00:00,24.7014
2023-04-10T00:00:00,24.6995
2023-04-11T00:00:00,24.6979
2023-04-12T00:00:00,24.6961
2023-04-13T00:00:00,24.6944
2023-04-14T00:00:00,24.6915
2023-04-18T00:00:00,24.6885
2023-04-19T00:00:00,24.687
2023-04-20T00:00:00,24.6855
2023-04-21T00:00:00,24.6841
2023-04-24T00:00:00,24.682
2023-04-25T00:00:00,24.6798
2023-04-26T00:00:00,24.6788
2023-04-27T00:00:00,24.6778
2023-04-28T00:00:00,24.6769
2023-05-02T00:00:00,24.6762
2023-05-03T00:00:00,24.6755
2023-05-04T00:00:00,24.6755
2023-05-05T00:00:00,24.6755
2023-05-08T00:00:00,24.6756
2023-05-09T00:00:00,24.6765
2023-05-10T00:00:00,24.6775
2023-05-11T00:00:00,24.6782
2023-05-12T00:00:00,24.679
2023-05-15T00:00:00,24.6798
2023-05-16T00:00:00,24.6807
2023-05-17T00:00:00,24.6816
2023-05-18T00:00:00,24.6818
2023-05-19T00:00:00,24.682
2023-05-22T00:00:00,24.6821
2023-05-23T00:00:00,24.6832
2023-05-24T00:00:00,24.6845
2023-05-25T00:00:00,24.6857
2023-05-26T00:00:00,24.687
2023-05-29T00:00:00,24.6883
2023-05-30T00:00:00,24.6918
2023-05-31T00:00:00,24.6953
2023-06-01T00:00:00,24.6978
2023-06-02T00:00:00,24.7004
2023-06-05T00:00:00,24.703
2023-06-06T00:00:00,24.707
2023-06-07T00:00:00,24.7111
2023-06-08T00:00:00,24.7134
2023-06-09T00:00:00,24.7154
2023-06-12T00:00:00,24.7174
2023-06-13T00:00:00,24.7195
2023-06-14T00:00:00,24.7217
2023-06-15T00:00:00,24.7224
2023-06-16T00:00:00,24.723
2023-06-19T00:00:00,24.7235
2023-06-20T00:00:00,24.7234
2023-06-21T00:00:00,24.7234
2023-06-22T00:00:00,24.7231
2023-06-23T00:00:00,24.7227
2023-06-26T00:00:00,24.7224
2023-06-27T00:00:00,24.7206
2023-06-28T00:00:00,24.7189
2023-06-29T00:00:00,24.7176
2023-06-30T00:00:00,24.7162
2023-07-03T00:00:00,24.7148
2023-07-04T00:00:00,24.7139
2023-07-05T00:00:00,24.7128
2023-07-06T00:00:00,24.7131
2023-07-07T00:00:00,24.7134
2023-07-10T00:00:00,24.7138
2023-07-11T00:00:00,24.7148
2023-07-12T00:00:00,24.7159
2023-07-13T00:00:00,24.7165
2023-07-14T00:00:00,24.7172
2023-07-17T00:00:00,24.7179
2023-07-18T00:00:00,24.7185
2023-07-19T00:00:00,24.7191
2023-07-20T00:00:00,24.719
2023-07-21T00:00:00,24.7189
2023-07-24T00:00:00,24.7187
2023-07-25T00:00:00,24.7152
2023-07-26T00:00:00,24.7114
2023-07-27T00:00:00,24.7078
2023-07-28T00:00:00,24.7041
2023-07-31T00:00:00,24.7002
2023-08-01T00:00:00,24.6976
2023-08-02T00:00:00,24.6948
2023-08-03T00:00:00,24.6953
2023-08-04T00:00:00,24.6959
2023-08-07T00:00:00,24.6967
2023-08-08T00:00:00,24.6989
2023-08-09T00:00:00,24.7011
2023-08-10T00:00:00,24.7024
2023-08-11T00:00:00,24.7039
2023-08-14T00:00:00,24.7053
2023-08-15T00:00:00,24.7086
2023-08-16T00:00:00,24.7119
2023-08-17T00:00:00,24.7142
2023-08-18T00:00:00,24.7164
2023-08-21T00:00:00,24.7186
2023-08-22T00:00:00,24.7209
2023-08-23T00:00:00,24.7233
2023-08-24T00:00:00,24.7239
2023-08-25T00:00:00,24.7244
2023-08-28T00:00:00,24.7248
2023-08-29T00:00:00,24.7264
2023-08-30T00:00:00,24.7279
2023-08-31T00:00:00,24.7293
2023-09-01T00:00:00,24.7307
2023-09-04T00:00:00,24.7322
2023-09-05T00:00:00,24.7343
2023-09-06T00:00:00,24.7362
2023-09-07T00:00:00,24.7372
2023-09-08T00:00:00,24.7381
2023-09-11T00:00:00,24.7191
2023-09-12T00:00:00,24.7409
2023-09-13T00:00:00,24.7429
2023-09-14T00:00:00,24.7443
2023-09-18T00:00:00,24.7455
2023-09-19T00:00:00,24.7468
2023-09-20T00:00:00,24.75
2023-09-21T00:00:00,24.7534
2023-09-22T00:00:00,24.7557
2023-09-25T00:00:00,24.7581
2023-09-26T00:00:00,24.7604
2023-09-27T00:00:00,24.7627
2023-09-28T00:00:00,24.7648
2023-09-29T00:00:00,24.7651
2023-10-02T00:00:00,24.7654
2023-10-03T00:00:00,24.7655
2023-10-09T00:00:00,24.7677
2023-10-10T00:00:00,24.7699
2023-10-11T00:00:00,24.7724
2023-10-12T00:00:00,24.7749
2023-10-13T00:00:00,24.7773
2023-10-16T00:00:00,24.7809
2023-10-17T00:00:00,24.7847
2023-10-18T00:00:00,24.7864
2023-10-19T00:00:00,24.7881
2023-10-20T00:00:00,24.7898
2023-10-23T00:00:00,24.7917
2023-10-24T00:00:00,24.7939
2023-10-25T00:00:00,24.7947
2023-10-26T00:00:00,24.7953
2023-10-27T00:00:00,24.796
2023-10-30T00:00:00,24.7973
2023-10-31T00:00:00,24.7986
2023-11-01T00:00:00,24.7997
2023-11-02T00:00:00,24.8007
2023-11-03T00:00:00,24.8017
2023-11-06T00:00:00,24.8032
2023-11-07T00:00:00,24.8046
2023-11-08T00:00:00,24.8054
2023-11-09T00:00:00,24.8061
2023-11-10T00:00:00,24.8068
2023-11-13T00:00:00,24.8056
2023-11-14T00:00:00,24.8044
2023-11-15T00:00:00,24.8025
2023-11-16T00:00:00,24.8008
2023-11-17T00:00:00,24.7988
2023-11-20T00:00:00,24.7968
2023-11-21T00:00:00,24.7946
2023-11-22T00:00:00,24.7942
2023-11-23T00:00:00,24.7938
2023-11-24T00:00:00,24.7934
2023-11-27T00:00:00,24.7898
2023-11-28T00:00:00,24.7864
2023-11-29T00:00:00,24.783
2023-11-30T00:00:00,24.7796
2023-12-01T00:00:00,24.7761
2023-12-04T00:00:00,24.7717
2023-12-05T00:00:00,24.7674
2023-12-06T00:00:00,24.766
2023-12-07T00:00:00,24.7646
2023-12-08T00:00:00,24.7632
2023-12-11T00:00:00,24.7629
2023-12-12T00:00:00,24.7627
2023-12-13T00:00:00,24.7633
2023-12-14T00:00:00,24.7639
2023-12-15T00:00:00,24.7648
2023-12-18T00:00:00,24.7673
2023-12-19T00:00:00,24.7699
2023-12-20T00:00:00,24.7717
2023-12-21T00:00:00,24.7738
2023-12-22T00:00:00,24.7758
2023-12-26T00:00:00,24.7764
2023-12-27T00:00:00,24.7769
2023-12-28T00:00:00,24.7758
2023-12-29T00:00:00,24.7746
2024-01-02T00:00:00,24.7746
2024-01-03T00:00:00,24.7733
2024-01-04T00:00:00,24.7704
2024-01-05T00:00:00,24.7677
2024-01-08T00:00:00,24.7661
2024-01-09T00:00:00,24.7646
2024-01-10T00:00:00,24.7629
2024-01-11T00:00:00,24.7618
2024-01-12T00:00:00,24.7606
2024-01-15T00:00:00,24.7607
2024-01-16T00:00:00,24.761
2024-01-17T00:00:00,24.7613
2024-01-18T00:00:00,24.762
2024-01-19T00:00:00,24.7629
2024-01-22T00:00:00,24.7633
2024-01-23T00:00:00,24.7639
2024-01-24T00:00:00,24.7644
2024-01-25T00:00:00,24.766
2024-01-26T00:00:00,24.7677
2024-01-29T00:00:00,24.769
2024-01-30T00:00:00,24.7703
2024-01-31T00:00:00,24.7717
2024-02-01T00:00:00,24.7737
2024-02-02T00:00:00,24.7756
2024-02-05T00:00:00,24.7764
2024-02-06T00:00:00,24.7772
2024-02-07T00:00:00,24.7779
2024-02-08T00:00:00,24.7793
2024-02-09T00:00:00,24.7807
2024-02-12T00:00:00,24.7816
2024-02-13T00:00:00,24.7826
2024-02-14T00:00:00,24.7834
2024-02-15T00:00:00,24.7856
2024-02-16T00:00:00,24.7876
2024-02-19T00:00:00,24.7891
2024-02-20T00:00:00,24.7906
2024-02-21T00:00:00,24.7921
2024-02-22T00:00:00,24.7943
2024-02-23T00:00:00,24.7962
2024-02-26T00:00:00,24.797
2024-02-27T00:00:00,24.7978
2024-02-28T00:00:00,24.7985
2024-02-29T00:00:00,24.7989
2024-03-01T00:00:00,24.7992
2024-03-04T00:00:00,24.799
2024-03-05T00:00:00,24.7987
2024-03-06T00:00:00,24.7984
2024-03-07T00:00:00,24.7982
2024-03-08T00:00:00,24.798
2024-03-11T00:00:00,24.798
2024-03-12T00:00:00,24.7981
2024-03-13T00:00:00,24.7981
2024-03-14T00:00:00,24.7975
2024-03-15T00:00:00,24.7967
2024-03-18T00:00:00,24.7959
2024-03-19T00:00:00,24.7951
2024-03-20T00:00:00,24.7942
2024-03-21T00:00:00,24.7922
2024-03-22T00:00:00,24.7904
2024-03-25T00:00:00,24.7893
2024-03-26T00:00:00,24.7881
2024-04-01T00:00:00,24.7869
2024-04-02T00:00:00,24.7865
2024-04-03T00:00:00,24.786
2024-04-04T00:00:00,24.7865
2024-04-05T00:00:00,24.787
2024-04-08T00:00:00,24.7876
2024-04-09T00:00:00,24.7886
2024-04-10T00:00:00,24.7896
2024-04-11T00:00:00,24.79
2024-04-12T00:00:00,24.7905
2024-04-16T00:00:00,24.7909
2024-04-17T00:00:00,24.7909
2024-04-18T00:00:00,24.7909
2024-04-19T00:00:00,24.7906
2024-04-22T00:00:00,24.7901
2024-04-23T00:00:00,24.7897
2024-04-24T00:00:00,24.792
2024-04-25T00:00:00,24.7945
2024-04-26T00:00:00,24.7973
2024-04-29T00:00:00,24.8003
2024-04-30T00:00:00,24.8034
2024-05-02T00:00:00,24.8076
2024-05-03T00:00:00,24.8121
2024-05-06T00:00:00,24.8141
2024-05-07T00:00:00,24.8159
2024-05-08T00:00:00,24.8177
2024-05-09T00:00:00,24.819
2024-05-10T00:00:00,24.8203
2024-05-13T00:00:00,24.8203
2024-05-14T00:00:00,24.8202
2024-05-15T00:00:00,24.82
2024-05-16T00:00:00,24.8193
2024-05-17T00:00:00,24.8184
2024-05-20T00:00:00,24.818
2024-05-21T00:00:00,24.8176
2024-05-22T00:00:00,24.8171
2024-05-23T00:00:00,24.8159
2024-05-24T00:00:00,24.8147
2024-05-27T00:00:00,24.814
2024-05-28T00:00:00,24.813
2024-05-29T00:00:00,24.8121
2024-05-30T00:00:00,24.8113
2024-05-31T00:00:00,24.8104
2024-06-03T00:00:00,24.8101
2024-06-04T00:00:00,24.81
2024-06-05T00:00:00,24.8097
2024-06-06T00:00:00,24.8108
2024-06-07T00:00:00,24.812
2024-06-10T00:00:00,24.8133
2024-06-11T00:00:00,24.8147
2024-06-12T00:00:00,24.816
2024-06-13T00:00:00,24.8199
2024-06-14T00:00:00,24.824
2024-06-17T00:00:00,24.8269
2024-06-18T00:00:00,24.8297
2024-06-19T00:00:00,24.8327
2024-06-20T00:00:00,24.8393
2024-06-21T00:00:00,24.846
2024-06-24T00:00:00,24.8502
2024-06-25T00:00:00,24.8547
2024-06-26T00:00:00,24.8589
2024-06-27T00:00:00,24.863
2024-06-28T00:00:00,24.8673
2024-07-01T00:00:00,24.8682
2024-07-02T00:00:00,24.8688
2024-07-03T00:00:00,24.8693
2024-07-04T00:00:00,24.8701
2024-07-05T00:00:00,24.8707
2024-07-08T00:00:00,24.8714
2024-07-09T00:00:00,24.8718
2024-07-10T00:00:00,24.8723
2024-07-11T00:00:00,24.8725
2024-07-12T00:00:00,24.8727
2024-07-15T00:00:00,24.8725
2024-07-16T00:00:00,24.8724
2024-07-17T00:00:00,24.8722
2024-07-18T00:00:00,24.8708
2024-07-19T00:00:00,24.8694
2024-07-22T00:00:00,24.8681
2024-07-23T00:00:00,24.8667
2024-07-24T00:00:00,24.8653
2024-07-25T00:00:00,24.863
2024-07-26T00:00:00,24.8607
2024-07-29T00:00:00,24.8596
2024-07-30T00:00:00,24.8585
2024-07-31T00:00:00,24.8574
2024-08-01T00:00:00,24.8582
2024-08-02T00:00:00,24.8591
2024-08-05T00:00:00,24.8608
2024-08-06T00:00:00,24.8627
2024-08-07T00:00:00,24.8647
2024-08-08T00:00:00,24.8718
2024-08-09T00:00:00,24.8718
2024-08-12T00:00:00,24.8736
2024-08-13T00:00:00,24.8757
2024-08-14T00:00:00,24.8776
2024-08-15T00:00:00,24.8794
2024-08-16T00:00:00,24.8812
2024-08-19T00:00:00,24.8816
2024-08-20T00:00:00,24.8818
2024-08-21T00:00:00,24.882
2024-08-22T00:00:00,24.8822
